DOI,Title,Authors,Affiliations,Funding Sources,Abstract,Year,URL,Chemicals Mentioned,Chemicals with InChIKey
10.1021/acs.est.0c01136,Chemodiversity of Soil Dissolved Organic Matter,"Ding, Yang, Shi, Zhenqing, Ye, Qianting, Liang, Yuzhen, Liu, Minqin, Dang, Zhi, Wang, Yujun, Liu, Chongxuan","Key Laboratory of Pollution Control and Ecosystem Restoration in Industry Clusters, Ministry of Education, School of Environment and Energy, South China University of Technology, Guangzhou, Guangdong 510006, People’s Republic of China | Key Laboratory of Pollution Control and Ecosystem Restoration in Industry Clusters, Ministry of Education, School of Environment and Energy, South China University of Technology, Guangzhou, Guangdong 510006, People’s Republic of China | Key Laboratory of Pollution Control and Ecosystem Restoration in Industry Clusters, Ministry of Education, School of Environment and Energy, South China University of Technology, Guangzhou, Guangdong 510006, People’s Republic of China | Key Laboratory of Pollution Control and Ecosystem Restoration in Industry Clusters, Ministry of Education, School of Environment and Energy, South China University of Technology, Guangzhou, Guangdong 510006, People’s Republic of China | Key Laboratory of Pollution Control and Ecosystem Restoration in Industry Clusters, Ministry of Education, School of Environment and Energy, South China University of Technology, Guangzhou, Guangdong 510006, People’s Republic of China | Key Laboratory of Pollution Control and Ecosystem Restoration in Industry Clusters, Ministry of Education, School of Environment and Energy, South China University of Technology, Guangzhou, Guangdong 510006, People’s Republic of China | Key Laboratory of Soil Environment and Pollution Remediation, Institute of Soil Science, the Chinese Academy of Sciences, Nanjing 210008, People’s Republic of China | State Environmental Protection Key Laboratory of Integrated Surface Water-Groundwater Pollution Control, School of the Environmental Science and Engineering, Southern University of Science and Technology, Shenzhen 518055, People’s Republic of China",National Natural Science Foundation of China; Guangdong Introducing Innovative and Entrepreneurial Teams,"Dissolved organic matter (DOM) plays a key role in many biogeochemical processes, but the drivers controlling the diversity of chemical composition and properties of DOM molecules (chemodiversity) in soils are poorly understood. It has also been debated whether environmental conditions or intrinsic molecular properties control the accumulation and persistence of DOM due to the complexity of both molecular composition of DOM and interactions between DOM and surrounding environments. In this study, soil DOM samples were extracted from 33 soils collected from different regions of China, and we investigated the effects of climate and soil properties on the chemodiversity of DOM across different regions of China, employing a combination of Fourier transform ion cyclotron resonance mass spectrometry, optical spectroscopy, and statistical analyses. Our results indicated that, despite the heterogeneity of soil samples and complex influencing factors, aridity and clay can account for the majority of the variations of DOM chemical composition. The finding implied that DOM chemodiversity is an ecosystem property closely related to the environment, and can be used in developing large-scale soil biogeochemistry models for predicting C cycling in soils.",2020.0,https://doi.org/10.1021/acs.est.0c01136,No chemicals found,No chemicals found
10.1021/acs.est.9b04818,"Household Water Storage Management, Hygiene Practices, and Associated Drinking Water Quality in Rural India","McGuinness, Sarah L., O’Toole, Joanne, Barker, S. Fiona, Forbes, Andrew B., Boving, Thomas B., Giriyan, Asha, Patil, Kavita, D’Souza, Fraddry, Vhaval, Ramkrishna, Cheng, Allen C., Leder, Karin","School of Public Health and Preventive Medicine, Monash University, Melbourne, Victoria 3004, Australia | School of Public Health and Preventive Medicine, Monash University, Melbourne, Victoria 3004, Australia | School of Public Health and Preventive Medicine, Monash University, Melbourne, Victoria 3004, Australia | School of Public Health and Preventive Medicine, Monash University, Melbourne, Victoria 3004, Australia | Department of Geosciences & Department of Civil and Environmental Engineering, University of Rhode Island, Kingston, Rhode Island 02281, United States | The Energy and Resources Institute (TERI), Southern Regional Centre, Santa Cruz, Goa 403005, India | The Energy and Resources Institute (TERI), Southern Regional Centre, Santa Cruz, Goa 403005, India | The Energy and Resources Institute (TERI), Southern Regional Centre, Santa Cruz, Goa 403005, India | The Energy and Resources Institute (TERI), Southern Regional Centre, Santa Cruz, Goa 403005, India | School of Public Health and Preventive Medicine, Monash University, Melbourne, Victoria 3004, Australia | School of Public Health and Preventive Medicine, Monash University, Melbourne, Victoria 3004, Australia",National Health and Medical Research Council,"Household drinking water storage is commonly practiced in rural India. Fecal contamination may be introduced at the water source, during collection, storage or access. Within a trial of a community-level water supply intervention, we conducted five quarterly household-level surveys to collect information about water, sanitation and hygiene practices in rural India. In a random sub-sample of households, we tested stored drinking water samples for Escherichia coli, concurrently observing storage and access practices. We conducted 9961 surveys and collected 3296 stored water samples. Stored water samples were frequently contaminated with E. coli (69%), and E. coli levels were highest during the wet season. Most households contributing two or more drinking water samples had detectable E.coli in some (47%) or all (44%) samples. Predictors of stored water contamination with E. coli included consumption of river water and open defecation; consumption of reverse osmosis-treated water and safe water access practices appeared to be protective. Until households can be reached with on-premises continuous safe water supplies, suboptimal household water storage practices are likely to continue. Improvements to source water quality alone are unlikely to prevent exposure to contaminated drinking water unless attention is also given to improving household water storage, access and sanitation practices.",2020.0,https://doi.org/10.1021/acs.est.9b04818,No chemicals found,No chemicals found
10.1021/esv054i024_1436702,Issue Editorial Masthead,,,Not Found,,2020.0,https://doi.org/10.1021/esv054i024_1436702,No chemicals found,No chemicals found
10.1021/esv054i012_1386822,Issue Publication Information,,,Not Found,Not Found,2020.0,https://doi.org/10.1021/esv054i012_1386822,No chemicals found,No chemicals found
10.1021/acs.est.0c00957,Investigation into Adaptation in Genes Associated with Response to Estrogenic Pollution in Populations of Roach (<i>Rutilus rutilus</i>) Living in English Rivers,"Hamilton, Patrick B., Lockyer, Anne E., Uren Webster, Tamsyn M., Studholme, David J., Paris, Josephine R., Baynes, Alice, Nicol, Elizabeth, Dawson, Deborah A., Moore, Karen, Farbos, Audrey, Jobling, Susan, Stevens, Jamie R., Tyler, Charles R.","Biosciences, College of Life and Environmental Sciences, University of Exeter, Exeter EX4 4QD, U.K.; College of Medicine and Health, University of Exeter, St Luke’s Campus, Heavitree Road, Exeter EX1 2LU, U.K. | Institute of Environment, Health and Societies, Brunel University London, Uxbridge, Middlesex UB8 3PH, U.K. | Biosciences, College of Life and Environmental Sciences, University of Exeter, Exeter EX4 4QD, U.K.; Biosciences, College of Science, Swansea University, Swansea SA2 8PP, U.K. | Biosciences, College of Life and Environmental Sciences, University of Exeter, Exeter EX4 4QD, U.K. | Biosciences, College of Life and Environmental Sciences, University of Exeter, Exeter EX4 4QD, U.K. | Institute of Environment, Health and Societies, Brunel University London, Uxbridge, Middlesex UB8 3PH, U.K. | Institute of Environment, Health and Societies, Brunel University London, Uxbridge, Middlesex UB8 3PH, U.K. | NERC Biomolecular Analysis Facility, Department of Animal and Plant Sciences, University of Sheffield, Sheffield S10 2TN, U.K. | Biosciences, College of Life and Environmental Sciences, University of Exeter, Exeter EX4 4QD, U.K. | Biosciences, College of Life and Environmental Sciences, University of Exeter, Exeter EX4 4QD, U.K. | Institute of Environment, Health and Societies, Brunel University London, Uxbridge, Middlesex UB8 3PH, U.K. | Biosciences, College of Life and Environmental Sciences, University of Exeter, Exeter EX4 4QD, U.K. | Biosciences, College of Life and Environmental Sciences, University of Exeter, Exeter EX4 4QD, U.K.",Research Councils UK,"Exposure of male fish to estrogenic substances from wastewater treatment works (WwTWs) results in feminization and reduced reproductive fitness. Nevertheless, self-sustaining populations of roach (Rutilus rutilus) inhabit river stretches polluted with estrogenic WwTW effluents. In this study, we examine whether such roach populations have evolved adaptations to tolerate estrogenic pollution by comparing frequency differences in single-nucleotide polymorphisms (SNPs) between populations sampled from rivers receiving either high- or low-level WwTW discharges. SNPs within 36 ""candidate"" genes, selected for their involvement in estrogenic responses, and 120 SNPs in reference genes were genotyped in 465 roaches. There was no evidence for selection in highly estrogen-dependent candidate genes, including those for the estrogen receptors, aromatases, and vitellogenins. The androgen receptor (ar) and cytochrome P450 1A genes were associated with large shifts in allele frequencies between catchments and in individual populations, but there is no clear link to estrogen pollution. Selection at ar in the effluent-dominated River Lee may have resulted from historical contamination with endocrine-disrupting pesticides. Critically, although our results suggest population-specific selection including at genes related to endocrine disruption, there was no strong evidence that the selection resulted from exposure to estrogen pollution.",2020.0,https://doi.org/10.1021/acs.est.0c00957,estrogenic; androgen; estrogen,estrogenic (Error); androgen (PDMMFKSKQVNJMI-BLQWBTBKSA-N); estrogen (VOXZDWNPVJITMN-ZBRFXRBCSA-N)
10.1021/acs.est.0c07867,The 2021 James J. Morgan Early Career Award Winners: The Americas Region,"Zimmerman, Julie, Brooks, Bryan", | ,Not Found,Not Found,2020.0,https://doi.org/10.1021/acs.est.0c07867,No chemicals found,No chemicals found
10.1021/acs.est.0c03027,Orthophosphate Interactions with Destabilized PbO<sub>2</sub> Scales,"DeSantis, Michael K., Schock, Michael R., Tully, Jennifer, Bennett-Stamper, Christina","Center for Environmental Solutions and Emergency Response, Water Infrastructure Division, U.S. Environmental Protection Agency, 26 W. Martin Luther King Dr., Cincinnati, Ohio 45268, United States | Center for Environmental Solutions and Emergency Response, Water Infrastructure Division, U.S. Environmental Protection Agency, 26 W. Martin Luther King Dr., Cincinnati, Ohio 45268, United States | Center for Environmental Solutions and Emergency Response, Water Infrastructure Division, U.S. Environmental Protection Agency, 26 W. Martin Luther King Dr., Cincinnati, Ohio 45268, United States | Center for Environmental Solutions and Emergency Response, Water Infrastructure Division, U.S. Environmental Protection Agency, 26 W. Martin Luther King Dr., Cincinnati, Ohio 45268, United States",Not Found,"This research presents two case studies in which a change in the disinfectant from free chlorine to chloramine caused an increase in lead corrosion. In both systems, the predominantly tetravalent lead (PbO2) scales destabilized as a result of disinfectant change. Orthophosphate corrosion control was used in both systems, and the effect of this treatment chemical on the destabilized PbO2 scales was examined. The absence of chemical reactivity between PbO2 and phosphorus is well known, and this research confirms that phosphorus does not interact with the legacy PbO2 scales. Instead, phosphorus and calcium were found to permeate through the destabilized PbO2 material and react with divalent lead [Pb(II)] at the surface of a basal litharge (PbO) layer. This reaction precipitated a crystalline lead phosphate in both systems, which could not be specifically identified by any known powder diffraction files. Further analysis suggested that the compound formed was not the typically modeled hydroxypyromorphite but rather a calcium-substituted hydroxypyromorphite. During scale formation, calcium is frequently bound to the Pb(II) phosphate crystal lattice structure, causing measurable crystal lattice distortion in powder X-ray diffraction patterns. The results of this study illustrate the longevity of legacy scales and how disequilibrium compounds persist long after treatment changes have been made.",2020.0,https://doi.org/10.1021/acs.est.0c03027,calcium; calcium-substituted hydroxypyromorphite; lead phosphate; Pb(II) phosphate; hydroxypyromorphite; chlorine; chloramine; phosphorus; Pb(II); PbO; PbO2; litharge; Orthophosphate; tetravalent lead,calcium (OYPRJOBELJOOCE-UHFFFAOYSA-N); calcium-substituted hydroxypyromorphite (Error); lead phosphate (HUTDDBSSHVOYJR-UHFFFAOYSA-H); Pb(II) phosphate (Error); hydroxypyromorphite (Error); chlorine (KZBUYRJDOAKODT-UHFFFAOYSA-N); chloramine (QDHHCQZDFGDHMP-UHFFFAOYSA-N); phosphorus (OAICVXFJPJFONN-UHFFFAOYSA-N); Pb(II) (RVPVRDXYQKGNMQ-UHFFFAOYSA-N); PbO (FIPWRIJSWJWJAI-UHFFFAOYSA-N); PbO2 (Error); litharge (YEXPOXQUZXUXJW-UHFFFAOYSA-N); Orthophosphate (NBIIXXVUZAFLBC-UHFFFAOYSA-K); tetravalent lead (Error)
10.1021/esv054i013_1392007,Issue Publication Information,,,Not Found,Not Found,2020.0,https://doi.org/10.1021/esv054i013_1392007,No chemicals found,No chemicals found
10.1021/esv054i005_1358450,Issue Editorial Masthead,,,Not Found,Not Found,2020.0,https://doi.org/10.1021/esv054i005_1358450,No chemicals found,No chemicals found
10.1021/acs.est.0c04997,What Is the Best End Use for Compost Derived from the Organic Fraction of Municipal Solid Waste?,"Sardarmehni, Mojtaba, Levis, James W., Barlaz, Morton A.","Department of Civil, Construction, and Environmental Engineering, North Carolina State University, Campus Box 7908, Raleigh, North Carolina 27695-7908, United States | Department of Civil, Construction, and Environmental Engineering, North Carolina State University, Campus Box 7908, Raleigh, North Carolina 27695-7908, United States | Department of Civil, Construction, and Environmental Engineering, North Carolina State University, Campus Box 7908, Raleigh, North Carolina 27695-7908, United States","Environmental Research and Education Foundation; Division of Chemical, Bioengineering, Environmental, and Transport Systems","There is increasing interest in diverting the organic fraction of municipal solid waste from landfills to biological treatment processes that result in compost. Due to variations in compost quality and available markets, it is not always possible for compost to be beneficially used on soil. In such cases, compost may be used as alternative daily cover (ADC) in landfills. The objective of this study is to compare the environmental impacts of using compost as a soil amendment, accounting for its beneficial substitutions for fertilizer and peat, to its use as ADC. Monte Carlo simulation and parametric sensitivity analyses were performed to evaluate the effects of uncertainty in input values on the environmental performance. The ADC scenario outperforms the soil amendment scenario in terms of global warming potential, acidification, and eutrophication in ∼63, ∼77, and ∼100% of simulations, respectively, while the soil amendment scenario is better in terms of cumulative energy demand and abiotic resource depletion potential ∼94 and ∼96% of the time, respectively. Therefore, we recommend that using compost as ADC be considered, especially when site-specific factors such as feedstock contamination or a lack of markets make it difficult to find appropriate applications for compost as a soil amendment.",2021.0,https://doi.org/10.1021/acs.est.0c04997,No chemicals found,No chemicals found
10.1021/acs.est.0c02124,Culture-Independent Analysis of Linuron-Mineralizing Microbiota and Functions in on-Farm Biopurification Systems via DNA-Stable Isotope Probing: Comparison with Enrichment Culture,"Lerner, Harry, Öztürk, Başak, Dohrmann, Anja B., Thomas, Joice, Marchal, Kathleen, De Mot, René, Dehaen, Wim, Tebbe, Christoph C., Springael, Dirk","Division of Soil and Water Management, KU Leuven, B-3001 Heverlee-Leuven, Belgium | Division of Soil and Water Management, KU Leuven, B-3001 Heverlee-Leuven, Belgium | Thünen Institut für Biodiversität, 38116 Braunschweig, Germany | Molecular Design and Synthesis, KU Leuven, B-3001 Heverlee-Leuven, Belgium | Department of Plant Biotechnology and Bioinformatics, Ghent University, B-9000 Gent, Belgium | Centre of Microbial and Plant Genetics, KU Leuven, B-3001 Heverlee-Leuven, Belgium | Molecular Design and Synthesis, KU Leuven, B-3001 Heverlee-Leuven, Belgium | Thünen Institut für Biodiversität, 38116 Braunschweig, Germany | Division of Soil and Water Management, KU Leuven, B-3001 Heverlee-Leuven, Belgium",Fonds Wetenschappelijk Onderzoek,"Our understanding of the microorganisms involved in in situ biodegradation of xenobiotics, like pesticides, in natural and engineered environments is poor. On-farm biopurification systems (BPSs) treat farm-produced pesticide-contaminated wastewater to reduce surface water pollution. BPSs are a labor and cost-efficient technology but are still mainly operated as black box systems. We used DNA-stable isotope probing (DNA-SIP) and classical enrichment to inform about the organisms responsible for in situ degradation of the phenylurea herbicide linuron in a BPS matrix. DNA-SIP identified Ramlibacter, Variovorax and an unknown Comamonadaceae genus as the dominant linuron assimilators. While linuron-degrading Variovorax strains have been isolated repeatedly, Ramlibacter has never been associated with linuron degradation. Genes and mobile genetic elements (MGEs) previously linked to linuron catabolism were enriched in the heavy DNA-SIP fractions, suggesting their involvement in in situ linuron assimilation. BPS material free cultivation of linuron degraders from the same BPS matrix resulted in a community dominated by Variovorax, while Ramlibacter was not observed. Our study provides evidence for the role of Variovorax in in situ linuron biodegradation in a BPS, alongside other organisms like Ramlibacter, and further shows that cultivation results in a biased representation of the in situ linuron-assimilating bacterial populations.",2020.0,https://doi.org/10.1021/acs.est.0c02124,linuron; phenylurea,linuron (XKJMBINCVNINCA-UHFFFAOYSA-N); phenylurea (LUBJCRLGQSPQNN-UHFFFAOYSA-N)
10.1021/acs.est.0c02418,Molecular Binding of Eu<sup>III</sup>/Cm<sup>III</sup> by S<i>tenotrophomonas bentonitica</i> and Its Impact on the Safety of Future Geodisposal of Radioactive Waste,"Ruiz-Fresneda, Miguel A., Lopez-Fernandez, Margarita, Martinez-Moreno, Marcos F., Cherkouk, Andrea, Ju-Nam, Yon, Ojeda, Jesus J., Moll, Henry, Merroun, Mohamed L.","Department of Microbiology, University of Granada, Granada, Spain | Helmholtz-Zentrum Dresden-Rossendorf, Institute of Resource Ecology, Dresden, Germany | Department of Microbiology, University of Granada, Granada, Spain | Helmholtz-Zentrum Dresden-Rossendorf, Institute of Resource Ecology, Dresden, Germany | Systems and Process Engineering Centre, College of Engineering, Swansea University, Swansea, U.K. | Systems and Process Engineering Centre, College of Engineering, Swansea University, Swansea, U.K. | Helmholtz-Zentrum Dresden-Rossendorf, Institute of Resource Ecology, Dresden, Germany | Department of Microbiology, University of Granada, Granada, Spain",European Regional Development Fund; H2020 Euratom; European Radioecology Alliance,"Microbial communities occurring in reference materials for artificial barriers (e.g., bentonites) in future deep geological repositories of radioactive waste can influence the migration behavior of radionuclides such as curium (CmIII). This study investigates the molecular interactions between CmIII and its inactive analogue europium (EuIII) with the indigenous bentonite bacterium Stenotrophomonas bentonitica at environmentally relevant concentrations. Potentiometric studies showed a remarkably high concentration of phosphates at the bacterial cell wall compared to other bacteria, revealing the great potential of S. bentonitica for metal binding. Infrared spectroscopy (ATR-FTIR) and X-ray photoelectron spectroscopy (XPS) confirmed the role of phosphates and carboxylate groups from the cell envelope in the bioassociation of EuIII. Additionally, time-resolved laser-induced fluorescence spectroscopy (TRLFS) identified phosphoryl and carboxyl groups from bacterial envelopes, among other released complexing agents, to be involved in the EuIII and CmIII coordination. The ability of this bacterium to form a biofilm at the surface of bentonites allows them to immobilize trivalent lanthanide and actinides in the environment.",2020.0,https://doi.org/10.1021/acs.est.0c02418,bentonite; europium; carboxylate; curium; phosphoryl; carboxyl; phosphates; lanthanide,bentonite (Error); europium (OGPBJKLSAFTDLK-UHFFFAOYSA-N); carboxylate (Error); curium (NIWWFAAXEMMFMS-UHFFFAOYSA-N); phosphoryl (Error); carboxyl (Error); phosphates (NBIIXXVUZAFLBC-UHFFFAOYSA-K); lanthanide (Error)
10.1021/acs.est.9b06662,Drivers of Water Use in the Agricultural Sector of the European Union 27,"Gerveni, Maria, Fernandes Tomon Avelino, Andre, Dall’erba, Sandy","Department of Agricultural and Consumer Economics, Regional Economics Applications Laboratory, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States | National Renewable Energy Laboratory, Golden, Colorado 80401, United States | Department of Agricultural and Consumer Economics, Regional Economics Applications Laboratory, University of Illinois at Urbana−Champaign, Urbana, Illinois 61801, United States",U.S. Department of Agriculture,"Population growth and the uncertain hazards that accompany climate change have put increasing pressure on the management and sustainability of water. It has a direct impact on agriculture and its domestic and international supply chain linkages. As one of the largest agricultural producers in the world, the European Union (EU) is particularly sensitive to changes in water availability. Therefore, we perform a structural decomposition analysis based on the recently-released EXIOBASE 3 database to examine in depth how changes in water input coefficients, in final demand and in technology have affected changes in water use across crops. Crop production consumes 99% of the direct water in agriculture. Our results show that the largest EU crop producers have experienced an increase in water use that is mostly driven by changes in technology. On the other hand, several Mediterranean countries, where water scarcity has been a problem for years, have decreased their water consumption mostly thanks to an improvement in their water intensity. Results by crop are consistent with those at the aggregated level except for vegetables of which water use changes have been primarily driven by changes in final demand and water intensity.",2020.0,https://doi.org/10.1021/acs.est.9b06662,No chemicals found,No chemicals found
10.1021/acs.est.0c01061,Role of Pyrogenic Carbon in Parallel Microbial Reduction of Nitrobenzene in the Liquid and Sorbed Phases,"Wang, Hefei, Zhao, He-Ping, Zhu, Lizhong","College of Environmental and Resource Sciences, Zhejiang University, Hangzhou 310058, China; Key Laboratory of Organic Pollution Process and Control, Zhejiang University, Hangzhou 310058, China | College of Environmental and Resource Sciences, Zhejiang University, Hangzhou 310058, China | College of Environmental and Resource Sciences, Zhejiang University, Hangzhou 310058, China; Key Laboratory of Organic Pollution Process and Control, Zhejiang University, Hangzhou 310058, China",Ministry of Science and Technology of the People's Republic of China; Science and Technology Department of Zhejiang Province; National Natural Science Foundation of China,"Surface functional groups and graphitic carbons make up the electroactive components of pyrogenic carbon. Role of pyrogenic carbon with different contents of electroactive components in mediating electron transfer in biochemical reaction has not been systematically studied. Here, we determined the electron exchange capacity (EEC) of pyrogenic carbon to be 0.067-0.120 mmol e-∙(g pyrogenic carbon)-1, and the maximum electrical conductivity (EC) was 4.85 S∙cm-1. Nitrobenzene was simultaneously reduced in both the liquid and sorbed phases by Shewanella oneidensis MR-1 in the presence of pyrogenic carbon. Pyrogenic carbon didn't affect the aqueous nitrobenzene reduction, and the reduction of sorbed nitrobenzene was much slower than the aqueous species. Enhancing contents of oxygenated functional moieties in pyrogenic carbon with HNO3 oxidation elevated bioreduction rates of the aqueous and sorbed species. Anthraquinone groups were deemed as the most likely oxygenated functional redox compounds based on both voltammetric curve tests and spectroscopic analysis. The reactivity of pyrogenic carbon in mediating the reduction of sorbed nitrobenzene was positively correlated with its EC, which was demonstrated to be related to condensed aromatic structures. This work elucidates the mechanism for pyrogenic carbon-mediated biotransformation of nitrobenzene and helps properly evaluate the role of pyrogenic carbon in biogeochemical redox processes happening in nature.",2020.0,https://doi.org/10.1021/acs.est.0c01061,nitrobenzene; carbons; HNO3; graphitic; Nitrobenzene; carbon; Anthraquinone,nitrobenzene (LQNUZADURLCDLV-UHFFFAOYSA-N); carbons (Error); HNO3 (GRYLNZFGIOXLOG-UHFFFAOYSA-N); graphitic (Error); Nitrobenzene (LQNUZADURLCDLV-UHFFFAOYSA-N); carbon (OKTJSMMVPCPJKN-UHFFFAOYSA-N); Anthraquinone (RZVHIXYEVGDQDX-UHFFFAOYSA-N)
10.1021/acs.est.0c00815,"A Comprehensive Characterization of Particulate Matter, Trace Elements, and Gaseous Emissions of Piston-Engine Aircraft","Turgut, Enis T., Açıkel, Gürkan, Gaga, Eftade O., Çalişir, Duran, Odabasi, Mustafa, Ari, Akif, Artun, Gülzade, İlhan, Soner Özenc, Savaci, Umut, Can, Emre, Turan, Servet","Eskisehir Technical University, Faculty of Aeronautics and Astronautics, Aircraft Airframe and Powerplant Department, Eskisehir, Turkey | Eskisehir Technical University, Aircraft Maintenance Centre, Eskisehir, Turkey | Eskisehir Technical University, Faculty of Engineering, Department of Environmental Engineering, Eskisehir, Turkey | Eskisehir Technical University, Aircraft Maintenance Centre, Eskisehir, Turkey | Dokuz Eylul University, Faculty of Engineering, Department of Environmental Engineering, Izmir, Turkey | Bolu Abant İzzet Baysal University, Faculty of Engineering, Gölköy Campus, Bolu, Turkey | Eskisehir Technical University, Faculty of Engineering, Department of Environmental Engineering, Eskisehir, Turkey | Eskisehir Technical University, Faculty of Engineering, Department of Environmental Engineering, Eskisehir, Turkey | Eskisehir Technical University, Faculty of Engineering, Department of Materials Science and Engineering, Eskisehir, Turkey | Eskisehir Technical University, Faculty of Engineering, Department of Environmental Engineering, Eskisehir, Turkey | Eskisehir Technical University, Faculty of Engineering, Department of Materials Science and Engineering, Eskisehir, Turkey",T?rkiye Bilimsel ve Teknolojik Arastirma Kurumu,"The gaseous and PM10 emissions of a piston-engine aircraft during ground operations at different engine states (six engine speed points and three air/fuel mixtures) representing certain flight phases were concurrently measured from the exhaust duct. PM10 emissions were sampled on a 47 mm-diameter polytetrafluoroethylene (PTFE) filter in order to be analyzed with an Inductively Coupled Plasma Mass Spectrometry (ICP-MS/MS) to identify the presence and level of forty-eight elements. The most abundant element is found to be Pb (med=4.6×106 ng m‒3), which is 40 times the second most abundant element, Na (med=1.1×105 ng m‒3). The filters used for sampling exhaust gases tend to lighten with an increase in engine speed and leaning of the fuel mixture. The average of measured PM mass concentrations at all engine speeds were calculated to be 27.7 mg m-3 (full-rich) > 26.7 mg m-3 (best-power) > 24.7 mg m-3 (best-economy). The total mass of the trace elements constitutes an average of 24.1±12.8% of the mass of PM. Electron microscope analyses suggest that the particles enriched by Al tend to agglomerate in a needle-shaped structure.",2020.0,https://doi.org/10.1021/acs.est.0c00815,PTFE; Pb; Al; polytetrafluoroethylene; Na,PTFE (Error); Pb (WABPQHHGFIMREM-UHFFFAOYSA-N); Al (XAGFODPZIPBFFR-UHFFFAOYSA-N); polytetrafluoroethylene (Error); Na (KEAYESYHFKHZAL-UHFFFAOYSA-N)
10.1021/acs.est.9b06378,Rediverting Electron Flux with an Engineered CRISPR-ddAsCpf1 System to Enhance the Pollutant Degradation Capacity of <i>Shewanella oneidensis</i>,"Li, Jie, Tang, Qiang, Li, Yang, Fan, Yang-Yang, Li, Feng-He, Wu, Jing-Hang, Min, Di, Li, Wen-Wei, Lam, Paul K. S., Yu, Han-Qing","CAS Key Laboratory of Urban Pollutant Conversion, Department of Applied Chemistry, University of Science and Technology of China, Hefei 230026, China; University of Science and Technology of China-City University of Hong Kong Joint Advanced Research Center, Suzhou 215123, China; State Key Laboratory in Marine Pollution, Department of Chemistry, City University of Hong Kong, Kowloon 999077, Hong Kong SAR, China | CAS Key Laboratory of Urban Pollutant Conversion, Department of Applied Chemistry, University of Science and Technology of China, Hefei 230026, China | CAS Key Laboratory of Urban Pollutant Conversion, Department of Applied Chemistry, University of Science and Technology of China, Hefei 230026, China | CAS Key Laboratory of Urban Pollutant Conversion, Department of Applied Chemistry, University of Science and Technology of China, Hefei 230026, China | CAS Key Laboratory of Urban Pollutant Conversion, Department of Applied Chemistry, University of Science and Technology of China, Hefei 230026, China | CAS Key Laboratory of Urban Pollutant Conversion, Department of Applied Chemistry, University of Science and Technology of China, Hefei 230026, China | CAS Key Laboratory of Urban Pollutant Conversion, Department of Applied Chemistry, University of Science and Technology of China, Hefei 230026, China | CAS Key Laboratory of Urban Pollutant Conversion, Department of Applied Chemistry, University of Science and Technology of China, Hefei 230026, China; University of Science and Technology of China-City University of Hong Kong Joint Advanced Research Center, Suzhou 215123, China | University of Science and Technology of China-City University of Hong Kong Joint Advanced Research Center, Suzhou 215123, China; State Key Laboratory in Marine Pollution, Department of Chemistry, City University of Hong Kong, Kowloon 999077, Hong Kong SAR, China | CAS Key Laboratory of Urban Pollutant Conversion, Department of Applied Chemistry, University of Science and Technology of China, Hefei 230026, China; University of Science and Technology of China-City University of Hong Kong Joint Advanced Research Center, Suzhou 215123, China",Ministry of Education of the People's Republic of China; Ministry of Science and Technology of the People's Republic of China; National Natural Science Foundation of China; Program for Changjiang Scholars and Innovative Research Team in University of the Ministry of Education of China,"Pursuing efficient approaches to promote the extracellular electron transfer (EET) of extracellular respiratory bacteria is essential to their applications in environmental remediation and waste treatment. Here, we report a new strategy of tuning electron flux by clustered regularly interspaced short palindromic repeats (CRISPR)-ddAsCpf1 based rediverting (namely STAR) to enhance the EET capacity of Shewanella oneidensis MR-1, one model extracellular respiratory bacterium widely present in environments. The developed CRISPR-ddAsCpf1 system enabled approximately 100% gene repression with the green fluorescent protein (GFP) as reporter. By using WO3 probe, 10 representative genes encoding for putative competitive electron transfer proteins were screened, among which 7 genes were identified as the valid targets for the EET enhancement. Repressing the valid genes not only increased the transcription level of the L-lactate metabolism genes, but also affected the genes involved in the direct and indirect EET. A raised riboflavin production was also observed. The feasibility of this strategy to enhance the bio-reductions of methyl orange, an organic pollutant, and chromium, a typical heavy metal, was demonstrated. This work implies a great potential of the STAR strategy with the CIRPSR-ddAsCpf1 system for enhancing bacterial EET to favor more efficient environmental remediation applications.",2020.0,https://doi.org/10.1021/acs.est.9b06378,L-lactate; chromium; WO3; methyl orange; riboflavin,L-lactate (JVTAAEKCZFNVCJ-REOHCLBHSA-M); chromium (VYZAMTAEIAYCRO-UHFFFAOYSA-N); WO3 (Error); methyl orange (STZCRXQWRGQSJD-UHFFFAOYSA-M); riboflavin (AUNGANRZJHBGPY-SCRDCRAPSA-N)
